image,DecomNetRetinexTapetum,DecomNetRetinexTapetumRGB,RetinexNet,RetinexTapetum,RetinexTapetumRGB
00744.png,8.910042762756348,8.864533424377441,0.10521513,65.3614273071289,62.653438568115234
00745.png,33.645938873291016,31.313566207885742,0.14628021,56.32874298095703,52.508155822753906
00746.png,33.52676773071289,31.21231460571289,0.1467851,56.604095458984375,52.81600570678711
00747.png,12.955276489257812,10.690886497497559,0.120438404,63.442955017089844,60.850337982177734
00748.png,12.544551849365234,10.361346244812012,0.11890898,63.15338897705078,60.5328483581543
00749.png,13.196956634521484,15.229042053222656,0.099701114,71.2069091796875,68.64746856689453
00750.png,10.052730560302734,12.550639152526855,0.094820864,74.06510925292969,71.7872085571289
00751.png,9.865541458129883,9.896252632141113,0.13882719,64.57894897460938,62.793087005615234
00752.png,11.922532081604004,11.899237632751465,0.12854296,62.590293884277344,60.5975341796875
00753.png,25.18270492553711,24.147844314575195,0.1879526,49.92924880981445,47.83829879760742
00754.png,24.845291137695312,23.76810073852539,0.18778168,50.111534118652344,48.04075622558594
00755.png,6.546319484710693,4.715204238891602,0.17458375,60.48597717285156,59.467079162597656
00756.png,6.547626495361328,4.732523441314697,0.17476553,60.623565673828125,59.62031555175781
00757.png,13.510841369628906,15.053976058959961,0.10669857,82.05924987792969,80.3497314453125
00758.png,16.281930923461914,20.041833877563477,0.07952543,79.44003295898438,77.46412658691406
00759.png,21.170032501220703,20.503393173217773,0.1375202,42.171844482421875,38.83501434326172
00760.png,21.30144500732422,20.428796768188477,0.14748745,42.8515625,39.57694625854492
00761.png,15.896977424621582,15.559002876281738,0.13843113,53.03138732910156,50.605255126953125
00762.png,15.926458358764648,15.920220375061035,0.13894723,53.636966705322266,51.26813888549805
00763.png,41.436546325683594,38.46711730957031,0.2383049,38.984519958496094,36.45806884765625
00764.png,36.03971481323242,36.24905014038086,0.21085343,41.581459045410156,39.32025909423828
00765.png,20.90601348876953,21.00528907775879,0.14295389,57.142066955566406,54.767311096191406
00766.png,20.914287567138672,21.076719284057617,0.14245845,57.199867248535156,54.82902145385742
00767.png,28.40917205810547,28.573183059692383,0.1474613,65.12482452392578,64.16392517089844
00768.png,34.26521301269531,34.649234771728516,0.1282048,62.56296157836914,61.34105682373047
00769.png,23.895427703857422,22.02212905883789,0.1829339,38.5040283203125,36.45327377319336
00770.png,24.096044540405273,22.20305061340332,0.1830834,38.39045333862305,36.33277130126953
00771.png,21.78003692626953,20.04610252380371,0.15078229,44.723140716552734,41.44652557373047
00772.png,20.38239860534668,18.622161865234375,0.14057495,44.210750579833984,40.86487579345703
00773.png,17.495418548583984,19.79170799255371,0.12002888,80.9848861694336,79.47359466552734
00774.png,17.54922866821289,18.320348739624023,0.12636517,81.69790649414062,80.26072692871094
00775.png,16.963972091674805,17.214027404785156,0.122076295,58.64152908325195,55.84436798095703
00776.png,17.06060028076172,17.095169067382812,0.1345816,59.45375061035156,56.73674392700195
00777.png,20.596153259277344,22.44090461730957,0.12715933,71.17414855957031,69.59300994873047
00778.png,21.178722381591797,23.407928466796875,0.12579629,71.77069091796875,70.25247955322266
00779.png,24.456722259521484,19.739065170288086,0.15233546,42.33514404296875,40.139122009277344
00780.png,24.369510650634766,19.76618003845215,0.1527625,42.614646911621094,40.44359588623047
00781.png,22.397926330566406,23.449838638305664,0.118010186,71.667236328125,68.58018493652344
00782.png,22.27786636352539,23.409854888916016,0.11698249,71.81748962402344,68.7420425415039
00783.png,22.298879623413086,23.418210983276367,0.11698662,71.79315948486328,68.717529296875
00784.png,34.79060745239258,36.23580551147461,0.11447865,88.47713470458984,87.03370666503906
00785.png,34.819366455078125,36.26509475708008,0.11501451,88.498046875,87.056396484375
00786.png,34.90011215209961,36.34141540527344,0.11442341,88.5141830444336,87.07450103759766
00787.png,23.448017120361328,25.152883529663086,0.120585375,71.47865295410156,70.72924041748047
00788.png,24.702388763427734,26.421630859375,0.123172484,71.74624633789062,71.0248031616211
00789.png,24.50820541381836,26.24802017211914,0.12332508,71.6989974975586,70.97333526611328
